Timestamp,Generation,Population Size,Births,Deaths,Rule Set
2025-05-06T07:30:43.296Z,1012,143,22,22,GoL
2025-05-06T07:30:43.302Z,1013,141,22,24,GoL
2025-05-06T07:30:43.307Z,1014,140,24,25,GoL
2025-05-06T07:30:43.312Z,1015,140,20,20,GoL
2025-05-06T07:30:43.316Z,1016,137,25,28,GoL
2025-05-06T07:30:43.321Z,1017,140,22,19,GoL
2025-05-06T07:30:43.326Z,1018,145,22,17,GoL
2025-05-06T07:30:43.331Z,1019,146,30,29,GoL
2025-05-06T07:30:43.336Z,1020,151,29,24,GoL
2025-05-06T07:30:43.342Z,1021,149,34,36,GoL
2025-05-06T07:30:43.347Z,1022,155,33,27,GoL
2025-05-06T07:30:43.351Z,1023,157,35,33,GoL
2025-05-06T07:30:43.356Z,1024,156,36,37,GoL
2025-05-06T07:30:43.362Z,1025,159,37,34,GoL
2025-05-06T07:30:43.366Z,1026,160,35,34,GoL
2025-05-06T07:30:43.372Z,1027,153,35,42,GoL
2025-05-06T07:30:43.377Z,1028,152,30,31,GoL
2025-05-06T07:30:43.381Z,1029,143,26,35,GoL
2025-05-06T07:30:43.386Z,1030,144,31,30,GoL
2025-05-06T07:30:43.391Z,1031,142,25,27,GoL
2025-05-06T07:30:43.396Z,1032,149,32,25,GoL
2025-05-06T07:30:43.401Z,1033,152,29,26,GoL
2025-05-06T07:30:43.406Z,1034,155,31,28,GoL
2025-05-06T07:30:43.412Z,1035,149,27,33,GoL
2025-05-06T07:30:43.417Z,1036,147,24,26,GoL
2025-05-06T07:30:43.422Z,1037,150,24,21,GoL
2025-05-06T07:30:43.427Z,1038,161,29,18,GoL
2025-05-06T07:30:43.431Z,1039,152,28,37,GoL
2025-05-06T07:30:43.437Z,1040,155,30,27,GoL
2025-05-06T07:30:43.441Z,1041,148,31,38,GoL
2025-05-06T07:30:43.446Z,1042,141,26,33,GoL
2025-05-06T07:30:43.451Z,1043,151,28,18,GoL
2025-05-06T07:30:43.457Z,1044,142,28,37,GoL
2025-05-06T07:30:43.462Z,1045,149,29,22,GoL
2025-05-06T07:30:43.467Z,1046,145,31,35,GoL
2025-05-06T07:30:43.472Z,1047,150,32,27,GoL
2025-05-06T07:30:43.476Z,1048,142,26,34,GoL
2025-05-06T07:30:43.482Z,1049,143,26,25,GoL
2025-05-06T07:30:43.487Z,1050,142,29,30,GoL
2025-05-06T07:30:43.492Z,1051,140,23,25,GoL
2025-05-06T07:30:43.496Z,1052,154,34,20,GoL
2025-05-06T07:30:43.502Z,1053,137,20,37,GoL
2025-05-06T07:30:43.507Z,1054,134,20,23,GoL
2025-05-06T07:30:43.512Z,1055,138,26,22,GoL
2025-05-06T07:30:43.517Z,1056,132,16,22,GoL
2025-05-06T07:30:43.522Z,1057,137,20,15,GoL
2025-05-06T07:30:43.527Z,1058,128,16,25,GoL
2025-05-06T07:30:43.531Z,1059,130,21,19,GoL
2025-05-06T07:30:43.537Z,1060,132,20,18,GoL
2025-05-06T07:30:43.541Z,1061,138,24,18,GoL
2025-05-06T07:30:43.546Z,1062,140,24,22,GoL
2025-05-06T07:30:43.551Z,1063,142,24,22,GoL
2025-05-06T07:30:43.557Z,1064,137,22,27,GoL
2025-05-06T07:30:43.562Z,1065,131,19,25,GoL
2025-05-06T07:30:43.567Z,1066,136,21,16,GoL
2025-05-06T07:30:43.572Z,1067,129,18,25,GoL
2025-05-06T07:30:43.576Z,1068,132,22,19,GoL
2025-05-06T07:30:43.581Z,1069,138,26,20,GoL
2025-05-06T07:30:43.586Z,1070,130,19,27,GoL
2025-05-06T07:30:43.591Z,1071,129,20,21,GoL
2025-05-06T07:30:43.597Z,1072,125,18,22,GoL
2025-05-06T07:30:43.602Z,1073,124,16,17,GoL
2025-05-06T07:30:43.607Z,1074,124,13,13,GoL
2025-05-06T07:30:43.612Z,1075,127,14,11,GoL
2025-05-06T07:30:43.617Z,1076,135,18,10,GoL
2025-05-06T07:30:43.622Z,1077,132,20,23,GoL
2025-05-06T07:30:43.627Z,1078,137,22,17,GoL
2025-05-06T07:30:43.632Z,1079,130,20,27,GoL
2025-05-06T07:30:43.636Z,1080,134,21,17,GoL
2025-05-06T07:30:43.641Z,1081,120,12,26,GoL
2025-05-06T07:30:43.646Z,1082,125,20,15,GoL
2025-05-06T07:30:43.651Z,1083,118,14,21,GoL
2025-05-06T07:30:43.656Z,1084,120,15,13,GoL
2025-05-06T07:30:43.662Z,1085,120,16,16,GoL
2025-05-06T07:30:43.666Z,1086,120,12,12,GoL
2025-05-06T07:30:43.671Z,1087,123,15,12,GoL
2025-05-06T07:30:43.677Z,1088,126,14,11,GoL
2025-05-06T07:30:43.681Z,1089,121,15,20,GoL
2025-05-06T07:30:43.687Z,1090,123,15,13,GoL
2025-05-06T07:30:43.691Z,1091,122,13,14,GoL
2025-05-06T07:30:43.697Z,1092,121,15,16,GoL
2025-05-06T07:30:43.702Z,1093,125,18,14,GoL
2025-05-06T07:30:43.707Z,1094,124,17,18,GoL
2025-05-06T07:30:43.712Z,1095,125,17,16,GoL
2025-05-06T07:30:43.717Z,1096,121,15,19,GoL
2025-05-06T07:30:43.722Z,1097,122,18,17,GoL
2025-05-06T07:30:43.727Z,1098,122,15,15,GoL
2025-05-06T07:30:43.731Z,1099,132,18,8,GoL
2025-05-06T07:30:43.737Z,1100,116,11,27,GoL
2025-05-06T07:30:43.742Z,1101,112,13,17,GoL
2025-05-06T07:30:43.747Z,1102,112,11,11,GoL
2025-05-06T07:30:43.751Z,1103,110,10,12,GoL
2025-05-06T07:30:43.756Z,1104,110,8,8,GoL
2025-05-06T07:30:43.761Z,1105,110,8,8,GoL
2025-05-06T07:30:43.767Z,1106,110,8,8,GoL
2025-05-06T07:30:43.772Z,1107,110,8,8,GoL
2025-05-06T07:30:43.777Z,1108,110,8,8,GoL
2025-05-06T07:30:43.781Z,1109,110,8,8,GoL
2025-05-06T07:30:43.787Z,1110,110,8,8,GoL
2025-05-06T07:30:43.792Z,1111,110,8,8,GoL
2025-05-06T07:30:43.797Z,1112,110,8,8,GoL
2025-05-06T07:30:43.802Z,1113,110,8,8,GoL
2025-05-06T07:30:43.807Z,1114,110,8,8,GoL
2025-05-06T07:30:43.812Z,1115,110,8,8,GoL
2025-05-06T07:30:43.816Z,1116,110,8,8,GoL
2025-05-06T07:30:43.821Z,1117,110,8,8,GoL
2025-05-06T07:30:43.827Z,1118,110,8,8,GoL
2025-05-06T07:30:43.831Z,1119,110,8,8,GoL
2025-05-06T07:30:43.836Z,1120,110,8,8,GoL
2025-05-06T07:30:43.841Z,1121,110,8,8,GoL
2025-05-06T07:30:43.846Z,1122,110,8,8,GoL
2025-05-06T07:30:43.852Z,1123,110,8,8,GoL
2025-05-06T07:30:43.857Z,1124,110,8,8,GoL
2025-05-06T07:30:43.861Z,1125,110,8,8,GoL
2025-05-06T07:30:43.867Z,1126,110,8,8,GoL
2025-05-06T07:30:43.871Z,1127,110,8,8,GoL
2025-05-06T07:30:43.877Z,1128,110,8,8,GoL
2025-05-06T07:30:43.881Z,1129,110,8,8,GoL
2025-05-06T07:30:43.886Z,1130,110,8,8,GoL
2025-05-06T07:30:43.892Z,1131,110,8,8,GoL
2025-05-06T07:30:43.897Z,1132,110,8,8,GoL
2025-05-06T07:30:43.901Z,1133,110,8,8,GoL
2025-05-06T07:30:43.907Z,1134,110,8,8,GoL
2025-05-06T07:30:43.911Z,1135,110,8,8,GoL
2025-05-06T07:30:43.916Z,1136,110,8,8,GoL
2025-05-06T07:30:43.921Z,1137,110,8,8,GoL
2025-05-06T07:30:43.927Z,1138,110,8,8,GoL
2025-05-06T07:30:43.931Z,1139,110,8,8,GoL
2025-05-06T07:30:43.936Z,1140,110,8,8,GoL
2025-05-06T07:30:43.941Z,1141,110,8,8,GoL
2025-05-06T07:30:43.946Z,1142,110,8,8,GoL
2025-05-06T07:30:43.951Z,1143,110,8,8,GoL
2025-05-06T07:30:43.956Z,1144,110,8,8,GoL
2025-05-06T07:30:43.962Z,1145,110,8,8,GoL
2025-05-06T07:30:43.967Z,1146,110,8,8,GoL
2025-05-06T07:30:43.972Z,1147,110,8,8,GoL
2025-05-06T07:30:43.977Z,1148,110,8,8,GoL
2025-05-06T07:30:43.981Z,1149,110,8,8,GoL
2025-05-06T07:30:43.987Z,1150,110,8,8,GoL
2025-05-06T07:30:43.992Z,1151,110,8,8,GoL
2025-05-06T07:30:43.997Z,1152,110,8,8,GoL
2025-05-06T07:30:44.002Z,1153,110,8,8,GoL
2025-05-06T07:30:44.007Z,1154,110,8,8,GoL
2025-05-06T07:30:44.012Z,1155,110,8,8,GoL
2025-05-06T07:30:44.017Z,1156,110,8,8,GoL
2025-05-06T07:30:44.022Z,1157,110,8,8,GoL
2025-05-06T07:30:44.026Z,1158,110,8,8,GoL
2025-05-06T07:30:44.031Z,1159,110,8,8,GoL
2025-05-06T07:30:44.036Z,1160,110,8,8,GoL
2025-05-06T07:30:44.041Z,1161,110,8,8,GoL
2025-05-06T07:30:44.046Z,1162,110,8,8,GoL
2025-05-06T07:30:44.052Z,1163,110,8,8,GoL
2025-05-06T07:30:44.057Z,1164,110,8,8,GoL
2025-05-06T07:30:44.061Z,1165,110,8,8,GoL
2025-05-06T07:30:44.067Z,1166,110,8,8,GoL
2025-05-06T07:30:44.072Z,1167,110,8,8,GoL
2025-05-06T07:30:44.076Z,1168,110,8,8,GoL
2025-05-06T07:30:44.081Z,1169,110,8,8,GoL
2025-05-06T07:30:44.086Z,1170,110,8,8,GoL
2025-05-06T07:30:44.091Z,1171,110,8,8,GoL
2025-05-06T07:30:44.096Z,1172,110,8,8,GoL
2025-05-06T07:30:44.102Z,1173,110,8,8,GoL
2025-05-06T07:30:44.107Z,1174,110,8,8,GoL
2025-05-06T07:30:44.112Z,1175,110,8,8,GoL
2025-05-06T07:30:44.116Z,1176,110,8,8,GoL
2025-05-06T07:30:44.122Z,1177,110,8,8,GoL
2025-05-06T07:30:44.127Z,1178,110,8,8,GoL
2025-05-06T07:30:44.131Z,1179,110,8,8,GoL
2025-05-06T07:30:44.136Z,1180,110,8,8,GoL
2025-05-06T07:30:44.141Z,1181,110,8,8,GoL
2025-05-06T07:30:44.147Z,1182,110,8,8,GoL
2025-05-06T07:30:44.151Z,1183,110,8,8,GoL
2025-05-06T07:30:44.157Z,1184,110,8,8,GoL
2025-05-06T07:30:44.161Z,1185,110,8,8,GoL
2025-05-06T07:30:44.167Z,1186,110,8,8,GoL
2025-05-06T07:30:44.172Z,1187,110,8,8,GoL
2025-05-06T07:30:44.176Z,1188,110,8,8,GoL
2025-05-06T07:30:44.181Z,1189,110,8,8,GoL
2025-05-06T07:30:44.187Z,1190,110,8,8,GoL
2025-05-06T07:30:44.191Z,1191,110,8,8,GoL
2025-05-06T07:30:44.197Z,1192,110,8,8,GoL
2025-05-06T07:30:44.201Z,1193,110,8,8,GoL
2025-05-06T07:30:44.206Z,1194,110,8,8,GoL
2025-05-06T07:30:44.211Z,1195,110,8,8,GoL
2025-05-06T07:30:44.217Z,1196,110,8,8,GoL
2025-05-06T07:30:44.222Z,1197,110,8,8,GoL
2025-05-06T07:30:44.227Z,1198,110,8,8,GoL
2025-05-06T07:30:44.231Z,1199,110,8,8,GoL
2025-05-06T07:30:44.237Z,1200,110,8,8,GoL
2025-05-06T07:30:44.242Z,1201,110,8,8,GoL
2025-05-06T07:30:44.246Z,1202,110,8,8,GoL
2025-05-06T07:30:44.251Z,1203,110,8,8,GoL
2025-05-06T07:30:44.257Z,1204,110,8,8,GoL
2025-05-06T07:30:44.261Z,1205,110,8,8,GoL
2025-05-06T07:30:44.267Z,1206,110,8,8,GoL
2025-05-06T07:30:44.272Z,1207,110,8,8,GoL
2025-05-06T07:30:44.277Z,1208,110,8,8,GoL
2025-05-06T07:30:44.281Z,1209,110,8,8,GoL
2025-05-06T07:30:44.287Z,1210,110,8,8,GoL
2025-05-06T07:30:44.292Z,1211,110,8,8,GoL
2025-05-06T07:30:44.296Z,1212,110,8,8,GoL
2025-05-06T07:30:44.301Z,1213,110,8,8,GoL
2025-05-06T07:30:44.306Z,1214,110,8,8,GoL
2025-05-06T07:30:44.311Z,1215,110,8,8,GoL
2025-05-06T07:30:44.317Z,1216,110,8,8,GoL
2025-05-06T07:30:44.322Z,1217,110,8,8,GoL
2025-05-06T07:30:44.327Z,1218,110,8,8,GoL
2025-05-06T07:30:44.331Z,1219,110,8,8,GoL
2025-05-06T07:30:44.337Z,1220,110,8,8,GoL
2025-05-06T07:30:44.342Z,1221,110,8,8,GoL
2025-05-06T07:30:44.347Z,1222,110,8,8,GoL
2025-05-06T07:30:44.352Z,1223,110,8,8,GoL
2025-05-06T07:30:44.357Z,1224,110,8,8,GoL
2025-05-06T07:30:44.362Z,1225,110,8,8,GoL
2025-05-06T07:30:44.366Z,1226,110,8,8,GoL
2025-05-06T07:30:44.371Z,1227,110,8,8,GoL
2025-05-06T07:30:44.376Z,1228,110,8,8,GoL
2025-05-06T07:30:44.381Z,1229,110,8,8,GoL
2025-05-06T07:30:44.386Z,1230,110,8,8,GoL
2025-05-06T07:30:44.391Z,1231,110,8,8,GoL
2025-05-06T07:30:44.396Z,1232,110,8,8,GoL
2025-05-06T07:30:44.401Z,1233,110,8,8,GoL
2025-05-06T07:30:44.406Z,1234,110,8,8,GoL
2025-05-06T07:30:44.411Z,1235,110,8,8,GoL
2025-05-06T07:30:44.417Z,1236,110,8,8,GoL
2025-05-06T07:30:44.422Z,1237,110,8,8,GoL
2025-05-06T07:30:44.427Z,1238,110,8,8,GoL
2025-05-06T07:30:44.431Z,1239,110,8,8,GoL
2025-05-06T07:30:44.437Z,1240,110,8,8,GoL
2025-05-06T07:30:44.441Z,1241,110,8,8,GoL
2025-05-06T07:30:44.446Z,1242,110,8,8,GoL
2025-05-06T07:30:44.452Z,1243,110,8,8,GoL
2025-05-06T07:30:44.457Z,1244,110,8,8,GoL
2025-05-06T07:30:44.462Z,1245,110,8,8,GoL
2025-05-06T07:30:44.466Z,1246,110,8,8,GoL
2025-05-06T07:30:44.471Z,1247,110,8,8,GoL
2025-05-06T07:30:44.476Z,1248,110,8,8,GoL
2025-05-06T07:30:44.481Z,1249,110,8,8,GoL
2025-05-06T07:30:44.487Z,1250,110,8,8,GoL
2025-05-06T07:30:44.491Z,1251,110,8,8,GoL
2025-05-06T07:30:44.496Z,1252,110,8,8,GoL
2025-05-06T07:30:44.501Z,1253,110,8,8,GoL
2025-05-06T07:30:44.507Z,1254,110,8,8,GoL
2025-05-06T07:30:44.511Z,1255,110,8,8,GoL
2025-05-06T07:30:44.517Z,1256,110,8,8,GoL
2025-05-06T07:30:44.522Z,1257,110,8,8,GoL
2025-05-06T07:30:44.527Z,1258,110,8,8,GoL
2025-05-06T07:30:44.531Z,1259,110,8,8,GoL
2025-05-06T07:30:44.537Z,1260,110,8,8,GoL
2025-05-06T07:30:44.542Z,1261,110,8,8,GoL
2025-05-06T07:30:44.547Z,1262,110,8,8,GoL
2025-05-06T07:30:44.551Z,1263,110,8,8,GoL
2025-05-06T07:30:44.556Z,1264,110,8,8,GoL
2025-05-06T07:30:44.562Z,1265,110,8,8,GoL
2025-05-06T07:30:44.567Z,1266,110,8,8,GoL
2025-05-06T07:30:44.572Z,1267,110,8,8,GoL
2025-05-06T07:30:44.577Z,1268,110,8,8,GoL
2025-05-06T07:30:44.581Z,1269,110,8,8,GoL
2025-05-06T07:30:44.587Z,1270,110,8,8,GoL
2025-05-06T07:30:44.592Z,1271,110,8,8,GoL
2025-05-06T07:30:44.596Z,1272,110,8,8,GoL
2025-05-06T07:30:44.601Z,1273,110,8,8,GoL
2025-05-06T07:30:44.606Z,1274,110,8,8,GoL
2025-05-06T07:30:44.612Z,1275,110,8,8,GoL
2025-05-06T07:30:44.617Z,1276,110,8,8,GoL
2025-05-06T07:30:44.622Z,1277,110,8,8,GoL
2025-05-06T07:30:44.627Z,1278,110,8,8,GoL
2025-05-06T07:30:44.631Z,1279,110,8,8,GoL
2025-05-06T07:30:44.637Z,1280,110,8,8,GoL
2025-05-06T07:30:44.641Z,1281,110,8,8,GoL
2025-05-06T07:30:44.647Z,1282,110,8,8,GoL
2025-05-06T07:30:44.652Z,1283,110,8,8,GoL
2025-05-06T07:30:44.656Z,1284,110,8,8,GoL
2025-05-06T07:30:44.661Z,1285,110,8,8,GoL
2025-05-06T07:30:44.667Z,1286,110,8,8,GoL
2025-05-06T07:30:44.672Z,1287,110,8,8,GoL
2025-05-06T07:30:44.677Z,1288,110,8,8,GoL
2025-05-06T07:30:44.681Z,1289,110,8,8,GoL
2025-05-06T07:30:44.687Z,1290,110,8,8,GoL
2025-05-06T07:30:44.692Z,1291,110,8,8,GoL
2025-05-06T07:30:44.697Z,1292,110,8,8,GoL
2025-05-06T07:30:44.702Z,1293,110,8,8,GoL
2025-05-06T07:30:44.707Z,1294,110,8,8,GoL
2025-05-06T07:30:44.712Z,1295,110,8,8,GoL
2025-05-06T07:30:44.717Z,1296,110,8,8,GoL
2025-05-06T07:30:44.722Z,1297,110,8,8,GoL
2025-05-06T07:30:44.727Z,1298,110,8,8,GoL
2025-05-06T07:30:44.731Z,1299,110,8,8,GoL
2025-05-06T07:30:44.737Z,1300,110,8,8,GoL
2025-05-06T07:30:44.742Z,1301,110,8,8,GoL
2025-05-06T07:30:44.747Z,1302,110,8,8,GoL
2025-05-06T07:30:44.752Z,1303,110,8,8,GoL
2025-05-06T07:30:44.757Z,1304,110,8,8,GoL
2025-05-06T07:30:44.762Z,1305,110,8,8,GoL
2025-05-06T07:30:44.767Z,1306,110,8,8,GoL
2025-05-06T07:30:44.772Z,1307,110,8,8,GoL
2025-05-06T07:30:44.777Z,1308,110,8,8,GoL
2025-05-06T07:30:44.781Z,1309,110,8,8,GoL
2025-05-06T07:30:44.786Z,1310,110,8,8,GoL
2025-05-06T07:30:44.791Z,1311,110,8,8,GoL
2025-05-06T07:30:44.797Z,1312,110,8,8,GoL
2025-05-06T07:30:44.802Z,1313,110,8,8,GoL
2025-05-06T07:30:44.807Z,1314,110,8,8,GoL
2025-05-06T07:30:44.811Z,1315,110,8,8,GoL
2025-05-06T07:30:44.817Z,1316,110,8,8,GoL
2025-05-06T07:30:44.822Z,1317,110,8,8,GoL
2025-05-06T07:30:44.826Z,1318,110,8,8,GoL
2025-05-06T07:30:44.831Z,1319,110,8,8,GoL
2025-05-06T07:30:44.837Z,1320,110,8,8,GoL
2025-05-06T07:30:44.842Z,1321,110,8,8,GoL
2025-05-06T07:30:44.846Z,1322,110,8,8,GoL
2025-05-06T07:30:44.851Z,1323,110,8,8,GoL
2025-05-06T07:30:44.857Z,1324,110,8,8,GoL
2025-05-06T07:30:44.862Z,1325,110,8,8,GoL
2025-05-06T07:30:44.867Z,1326,110,8,8,GoL
2025-05-06T07:30:44.872Z,1327,110,8,8,GoL
2025-05-06T07:30:44.877Z,1328,110,8,8,GoL
2025-05-06T07:30:44.881Z,1329,110,8,8,GoL
2025-05-06T07:30:44.887Z,1330,110,8,8,GoL
2025-05-06T07:30:44.892Z,1331,110,8,8,GoL
2025-05-06T07:30:44.896Z,1332,110,8,8,GoL
2025-05-06T07:30:44.901Z,1333,110,8,8,GoL
2025-05-06T07:30:44.906Z,1334,110,8,8,GoL
2025-05-06T07:30:44.912Z,1335,110,8,8,GoL
2025-05-06T07:30:44.916Z,1336,110,8,8,GoL
2025-05-06T07:30:44.922Z,1337,110,8,8,GoL
2025-05-06T07:30:44.927Z,1338,110,8,8,GoL
2025-05-06T07:30:44.931Z,1339,110,8,8,GoL
2025-05-06T07:30:44.936Z,1340,110,8,8,GoL
2025-05-06T07:30:44.941Z,1341,110,8,8,GoL
2025-05-06T07:30:44.947Z,1342,110,8,8,GoL
2025-05-06T07:30:44.952Z,1343,110,8,8,GoL
2025-05-06T07:30:44.957Z,1344,110,8,8,GoL
2025-05-06T07:30:44.961Z,1345,110,8,8,GoL
2025-05-06T07:30:44.966Z,1346,110,8,8,GoL
2025-05-06T07:30:44.971Z,1347,110,8,8,GoL
2025-05-06T07:30:44.976Z,1348,110,8,8,GoL
2025-05-06T07:30:44.981Z,1349,110,8,8,GoL
2025-05-06T07:30:44.986Z,1350,110,8,8,GoL
2025-05-06T07:30:44.991Z,1351,110,8,8,GoL
2025-05-06T07:30:44.996Z,1352,110,8,8,GoL
2025-05-06T07:30:45.002Z,1353,110,8,8,GoL
2025-05-06T07:30:45.007Z,1354,110,8,8,GoL
2025-05-06T07:30:45.012Z,1355,110,8,8,GoL
2025-05-06T07:30:45.016Z,1356,110,8,8,GoL
2025-05-06T07:30:45.021Z,1357,110,8,8,GoL
2025-05-06T07:30:45.027Z,1358,110,8,8,GoL
2025-05-06T07:30:45.031Z,1359,110,8,8,GoL
2025-05-06T07:30:45.036Z,1360,110,8,8,GoL
2025-05-06T07:30:45.041Z,1361,110,8,8,GoL
2025-05-06T07:30:45.047Z,1362,110,8,8,GoL
2025-05-06T07:30:45.052Z,1363,110,8,8,GoL
2025-05-06T07:30:45.056Z,1364,110,8,8,GoL
2025-05-06T07:30:45.061Z,1365,110,8,8,GoL
2025-05-06T07:30:45.067Z,1366,110,8,8,GoL
2025-05-06T07:30:45.071Z,1367,110,8,8,GoL
2025-05-06T07:30:45.076Z,1368,110,8,8,GoL
2025-05-06T07:30:45.081Z,1369,110,8,8,GoL
2025-05-06T07:30:45.086Z,1370,110,8,8,GoL
2025-05-06T07:30:45.092Z,1371,110,8,8,GoL
2025-05-06T07:30:45.096Z,1372,110,8,8,GoL
2025-05-06T07:30:45.102Z,1373,110,8,8,GoL
2025-05-06T07:30:45.106Z,1374,110,8,8,GoL
2025-05-06T07:30:45.111Z,1375,110,8,8,GoL
2025-05-06T07:30:45.117Z,1376,110,8,8,GoL
2025-05-06T07:30:45.122Z,1377,110,8,8,GoL
2025-05-06T07:30:45.127Z,1378,110,8,8,GoL
2025-05-06T07:30:45.131Z,1379,110,8,8,GoL
2025-05-06T07:30:45.136Z,1380,110,8,8,GoL
2025-05-06T07:30:45.142Z,1381,110,8,8,GoL
2025-05-06T07:30:45.146Z,1382,110,8,8,GoL
2025-05-06T07:30:45.151Z,1383,110,8,8,GoL
2025-05-06T07:30:45.157Z,1384,110,8,8,GoL
2025-05-06T07:30:45.162Z,1385,110,8,8,GoL
2025-05-06T07:30:45.167Z,1386,110,8,8,GoL
2025-05-06T07:30:45.171Z,1387,110,8,8,GoL
2025-05-06T07:30:45.176Z,1388,110,8,8,GoL
2025-05-06T07:30:45.181Z,1389,110,8,8,GoL
2025-05-06T07:30:45.186Z,1390,110,8,8,GoL
2025-05-06T07:30:45.192Z,1391,110,8,8,GoL
2025-05-06T07:30:45.197Z,1392,110,8,8,GoL
2025-05-06T07:30:45.202Z,1393,110,8,8,GoL
2025-05-06T07:30:45.207Z,1394,110,8,8,GoL
2025-05-06T07:30:45.214Z,1395,110,8,8,GoL
2025-05-06T07:30:45.217Z,1396,110,8,8,GoL
2025-05-06T07:30:45.221Z,1397,110,8,8,GoL
2025-05-06T07:30:45.226Z,1398,110,8,8,GoL
2025-05-06T07:30:45.231Z,1399,110,8,8,GoL
2025-05-06T07:30:45.237Z,1400,110,8,8,GoL
2025-05-06T07:30:45.242Z,1401,110,8,8,GoL
2025-05-06T07:30:45.246Z,1402,110,8,8,GoL
2025-05-06T07:30:45.252Z,1403,110,8,8,GoL
2025-05-06T07:30:45.256Z,1404,110,8,8,GoL
2025-05-06T07:30:45.261Z,1405,110,8,8,GoL
2025-05-06T07:30:45.267Z,1406,110,8,8,GoL
2025-05-06T07:30:45.272Z,1407,110,8,8,GoL
2025-05-06T07:30:45.277Z,1408,110,8,8,GoL
2025-05-06T07:30:45.281Z,1409,110,8,8,GoL
2025-05-06T07:30:45.287Z,1410,110,8,8,GoL
2025-05-06T07:30:45.292Z,1411,110,8,8,GoL
2025-05-06T07:30:45.296Z,1412,110,8,8,GoL
2025-05-06T07:30:45.302Z,1413,110,8,8,GoL
2025-05-06T07:30:45.307Z,1414,110,8,8,GoL
2025-05-06T07:30:45.311Z,1415,110,8,8,GoL
2025-05-06T07:30:45.317Z,1416,110,8,8,GoL
2025-05-06T07:30:45.322Z,1417,110,8,8,GoL
